total years;R;Pn;battery sc./base sc. cost ratio;battery sc. tot. cost;base sc. tot. cost
15;45;16;269.609;7.03346e+09;2.60877e+09
15;45;32;269.609;1.40669e+10;5.21753e+09
15;45;64;269.609;2.81338e+10;1.04351e+10
15;45;128;269.609;5.62677e+10;2.08701e+10
15;45;256;269.609;1.12535e+11;4.17402e+10
15;45;512;269.609;2.25071e+11;8.34805e+10
15;45;1024;269.609;4.50141e+11;1.66961e+11
15;50;1;250.87;4.09038e+08;1.63048e+08
15;50;2;250.87;8.18076e+08;3.26096e+08
15;50;4;250.87;1.63615e+09;6.52191e+08
15;50;8;250.87;3.2723e+09;1.30438e+09
15;50;16;247.287;6.6763e+09;2.69982e+09
15;50;32;247.287;1.33526e+10;5.39964e+09
15;50;64;247.287;2.67052e+10;1.07993e+10
15;50;128;247.287;5.34104e+10;2.15986e+10
15;50;256;247.287;1.06821e+11;4.31971e+10
15;50;512;247.287;2.13642e+11;8.63942e+10
15;50;1024;247.287;4.27283e+11;1.72788e+11
15;55;1;232.299;3.91978e+08;1.68739e+08
15;55;2;232.299;7.83956e+08;3.37477e+08
15;55;4;232.299;1.56791e+09;6.74955e+08
15;55;8;232.299;3.13583e+09;1.34991e+09
15;55;16;232.299;6.27165e+09;2.69982e+09
15;55;32;232.299;1.25433e+10;5.39964e+09
15;55;64;232.299;2.50866e+10;1.07993e+10
15;55;128;232.299;5.01732e+10;2.15986e+10
15;55;256;232.299;1.00346e+11;4.31971e+10
15;55;512;232.299;2.00693e+11;8.63942e+10
15;55;1024;232.299;4.01386e+11;1.72788e+11
15;60;1;223.477;3.77093e+08;1.68739e+08
15;60;2;223.477;7.54185e+08;3.37477e+08
15;60;4;223.477;1.50837e+09;6.74955e+08
15;60;8;223.477;3.01674e+09;1.34991e+09
15;60;16;223.477;6.03348e+09;2.69982e+09
15;60;32;223.477;1.2067e+10;5.39964e+09
15;60;64;231.587;2.37292e+10;1.02464e+10
15;60;128;231.587;4.74584e+10;2.04927e+10
15;60;256;231.587;9.49169e+10;4.09854e+10
15;60;512;231.587;1.89834e+11;8.19708e+10
15;60;1024;231.587;3.79668e+11;1.63942e+11
15;65;1;220.104;3.52385e+08;1.60099e+08
15;65;2;220.104;7.0477e+08;3.20198e+08
15;65;4;220.104;1.40954e+09;6.40397e+08
15;65;8;220.104;2.81908e+09;1.28079e+09
15;65;16;220.104;5.63816e+09;2.56159e+09
15;65;32;220.104;1.12763e+10;5.12318e+09
15;65;64;220.104;2.25526e+10;1.02464e+10
15;65;128;220.104;4.51053e+10;2.04927e+10
15;65;256;220.104;9.02105e+10;4.09854e+10
15;65;512;220.104;1.80421e+11;8.19708e+10
15;65;1024;220.104;3.60842e+11;1.63942e+11
15;70;1;210.262;3.36627e+08;1.60099e+08
15;70;2;210.262;6.73254e+08;3.20198e+08
15;70;4;210.262;1.34651e+09;6.40397e+08
15;70;8;210.262;2.69302e+09;1.28079e+09
15;70;16;210.262;5.38603e+09;2.56159e+09
15;70;32;210.262;1.07721e+10;5.12318e+09
15;70;64;210.262;2.15441e+10;1.02464e+10
15;70;128;202.361;4.38396e+10;2.16641e+10
15;70;256;202.361;8.76793e+10;4.33282e+10
15;70;512;202.361;1.75359e+11;8.66564e+10
15;70;1024;202.361;3.50717e+11;1.73313e+11
15;75;1;197.597;3.34435e+08;1.69251e+08
15;75;2;197.597;6.68871e+08;3.38502e+08
15;75;4;197.597;1.33774e+09;6.77003e+08
15;75;8;197.597;2.67548e+09;1.35401e+09
15;75;16;197.597;5.35096e+09;2.70801e+09
15;75;32;197.597;1.07019e+10;5.41603e+09
15;75;64;197.597;2.14039e+10;1.08321e+10
15;75;128;197.597;4.28077e+10;2.16641e+10
15;75;256;197.597;8.56154e+10;4.33282e+10
15;75;512;197.597;1.71231e+11;8.66564e+10
15;75;1024;197.597;3.42462e+11;1.73313e+11
15;80;1;190.395;3.22245e+08;1.69251e+08
15;80;2;190.395;6.44489e+08;3.38502e+08
15;80;4;190.395;1.28898e+09;6.77003e+08
15;80;8;190.395;2.57796e+09;1.35401e+09
15;80;16;190.395;5.15591e+09;2.70801e+09
15;80;32;190.395;1.03118e+10;5.41603e+09
15;80;64;194.309;2.05269e+10;1.05641e+10
15;80;128;194.309;4.10537e+10;2.11281e+10
15;80;256;194.309;8.21075e+10;4.22562e+10
15;80;512;194.309;1.64215e+11;8.45124e+10
15;80;1024;194.309;3.2843e+11;1.69025e+11
15;85;1;187.726;3.09867e+08;1.65063e+08
15;85;2;187.726;6.19735e+08;3.30127e+08
15;85;4;187.726;1.23947e+09;6.60253e+08
15;85;8;187.726;2.47894e+09;1.32051e+09
15;85;16;187.726;4.95788e+09;2.64101e+09
15;85;32;187.726;9.91576e+09;5.28203e+09
15;85;64;187.726;1.98315e+10;1.05641e+10
15;85;128;187.726;3.9663e+10;2.11281e+10
15;85;256;187.726;7.93261e+10;4.22562e+10
15;85;512;187.726;1.58652e+11;8.45124e+10
15;85;1024;187.726;3.17304e+11;1.69025e+11
15;90;1;184.818;3.05066e+08;1.65063e+08
15;90;2;184.818;6.10133e+08;3.30127e+08
15;90;4;184.818;1.22027e+09;6.60253e+08
15;90;8;184.818;2.44053e+09;1.32051e+09
15;90;16;184.818;4.88106e+09;2.64101e+09
15;90;32;184.818;9.76213e+09;5.28203e+09
15;90;64;184.818;1.95243e+10;1.05641e+10
15;90;128;181.503;3.92723e+10;2.16372e+10
15;90;256;181.503;7.85445e+10;4.32745e+10
15;90;512;181.503;1.57089e+11;8.65489e+10
15;90;1024;181.503;3.14178e+11;1.73098e+11
15;95;1;176.27;2.97969e+08;1.69041e+08
15;95;2;176.27;5.95937e+08;3.38082e+08
15;95;4;176.27;1.19187e+09;6.76163e+08
15;95;8;176.27;2.38375e+09;1.35233e+09
15;95;16;176.27;4.7675e+09;2.70465e+09
15;95;32;176.27;9.535e+09;5.40931e+09
15;95;64;176.27;1.907e+10;1.08186e+10
15;95;128;176.27;3.814e+10;2.16372e+10
15;95;256;176.27;7.628e+10;4.32745e+10
15;95;512;176.27;1.5256e+11;8.65489e+10
15;95;1024;176.27;3.0512e+11;1.73098e+11
15;100;1;171.56;2.90007e+08;1.69041e+08
15;100;2;171.56;5.80014e+08;3.38082e+08
15;100;4;171.56;1.16003e+09;6.76163e+08
15;100;8;171.56;2.32006e+09;1.35233e+09
15;100;16;171.56;4.64012e+09;2.70465e+09
15;100;32;171.56;9.28023e+09;5.40931e+09
15;100;64;171.56;1.85605e+10;1.08186e+10
15;100;128;171.56;3.71209e+10;2.16372e+10
15;100;256;171.56;7.42418e+10;4.32745e+10
15;100;512;172.075;1.49688e+11;8.69897e+10
15;100;1024;172.075;2.99376e+11;1.73979e+11
20;5;1;1208.87;2.90691e+09;2.40466e+08
20;5;2;1208.87;5.81382e+09;4.80932e+08
20;5;4;1208.87;1.16276e+10;9.61864e+08
20;5;8;1208.87;2.32553e+10;1.92373e+09
20;5;16;1208.87;4.65106e+10;3.84746e+09
20;5;32;1208.87;9.30212e+10;7.69491e+09
20;5;64;1208.87;1.86042e+11;1.53898e+10
20;5;128;1208.87;3.72085e+11;3.07796e+10
20;5;256;1208.87;7.4417e+11;6.15593e+10
20;5;512;1208.87;1.48834e+12;1.23119e+11
20;5;1024;1208.87;2.97668e+12;2.46237e+11
20;10;1;657.938;1.58212e+09;2.40466e+08
20;10;2;657.938;3.16423e+09;4.80932e+08
20;10;4;657.938;6.32846e+09;9.61864e+08
20;10;8;657.938;1.26569e+10;1.92373e+09
20;10;16;657.938;2.53139e+10;3.84746e+09
20;10;32;654.71;5.10572e+10;7.79844e+09
20;10;64;654.71;1.02114e+11;1.55969e+10
20;10;128;654.71;2.04229e+11;3.11938e+10
20;10;256;654.71;4.08457e+11;6.23876e+10
20;10;512;654.71;8.16915e+11;1.24775e+11
20;10;1024;654.71;1.63383e+12;2.4955e+11
20;15;1;463.822;1.13034e+09;2.43701e+08
20;15;2;463.822;2.26068e+09;4.87403e+08
20;15;4;463.822;4.52136e+09;9.74806e+08
20;15;8;463.822;9.04273e+09;1.94961e+09
20;15;16;463.822;1.80855e+10;3.89922e+09
20;15;32;463.822;3.61709e+10;7.79844e+09
20;15;64;463.822;7.23418e+10;1.55969e+10
20;15;128;463.822;1.44684e+11;3.11938e+10
20;15;256;463.822;2.89367e+11;6.23876e+10
20;15;512;463.822;5.78734e+11;1.24775e+11
20;15;1024;463.822;1.15747e+12;2.4955e+11
20;20;1;368.378;8.97743e+08;2.43701e+08
20;20;2;384.484;1.7968e+09;4.67327e+08
20;20;4;384.484;3.5936e+09;9.34654e+08
20;20;8;384.484;7.18719e+09;1.86931e+09
20;20;16;384.484;1.43744e+10;3.73861e+09
20;20;32;384.484;2.87488e+10;7.47723e+09
20;20;64;384.484;5.74975e+10;1.49545e+10
20;20;128;384.484;1.14995e+11;2.99089e+10
20;20;256;384.484;2.2999e+11;5.98178e+10
20;20;512;384.484;4.5998e+11;1.19636e+11
20;20;1024;384.484;9.19961e+11;2.39271e+11
20;25;1;324.011;7.57096e+08;2.33663e+08
20;25;2;324.011;1.51419e+09;4.67327e+08
20;25;4;324.011;3.02838e+09;9.34654e+08
20;25;8;324.011;6.05677e+09;1.86931e+09
20;25;16;324.011;1.21135e+10;3.73861e+09
20;25;32;324.011;2.42271e+10;7.47723e+09
20;25;64;324.011;4.84541e+10;1.49545e+10
20;25;128;324.011;9.69083e+10;2.99089e+10
20;25;256;309.14;1.9262e+11;6.23085e+10
20;25;512;309.14;3.85241e+11;1.24617e+11
20;25;1024;309.14;7.70482e+11;2.49234e+11
20;30;1;271.28;6.60274e+08;2.43393e+08
20;30;2;271.28;1.32055e+09;4.86785e+08
20;30;4;271.28;2.6411e+09;9.7357e+08
20;30;8;271.28;5.28219e+09;1.94714e+09
20;30;16;271.28;1.05644e+10;3.89428e+09
20;30;32;271.28;2.11288e+10;7.78856e+09
20;30;64;271.28;4.22575e+10;1.55771e+10
20;30;128;271.28;8.45151e+10;3.11542e+10
20;30;256;271.28;1.6903e+11;6.23085e+10
20;30;512;271.28;3.3806e+11;1.24617e+11
20;30;1024;271.28;6.76121e+11;2.49234e+11
20;35;1;244.236;5.94453e+08;2.43393e+08
20;35;2;244.236;1.18891e+09;4.86785e+08
20;35;4;244.236;2.37781e+09;9.7357e+08
20;35;8;244.236;4.75562e+09;1.94714e+09
20;35;16;247.716;9.36022e+09;3.7786e+09
20;35;32;247.716;1.87204e+10;7.5572e+09
20;35;64;247.716;3.74409e+10;1.51144e+10
20;35;128;247.716;7.48817e+10;3.02288e+10
20;35;256;247.716;1.49763e+11;6.04576e+10
20;35;512;247.716;2.99527e+11;1.20915e+11
20;35;1024;247.716;5.99054e+11;2.4183e+11
20;40;1;230.896;5.4529e+08;2.36163e+08
20;40;2;230.896;1.09058e+09;4.72325e+08
20;40;4;230.896;2.18116e+09;9.4465e+08
20;40;8;230.896;4.36232e+09;1.8893e+09
20;40;16;230.896;8.72464e+09;3.7786e+09
20;40;32;230.896;1.74493e+10;7.5572e+09
20;40;64;230.896;3.48985e+10;1.51144e+10
20;40;128;230.896;6.97971e+10;3.02288e+10
20;40;256;230.896;1.39594e+11;6.04576e+10
20;40;512;230.896;2.79188e+11;1.20915e+11
20;40;1024;230.896;5.58377e+11;2.4183e+11
20;45;1;214.233;5.12256e+08;2.39112e+08
20;45;2;214.233;1.02451e+09;4.78224e+08
20;45;4;214.233;2.04902e+09;9.56448e+08
20;45;8;214.233;4.09805e+09;1.9129e+09
20;45;16;214.233;8.1961e+09;3.82579e+09
20;45;32;214.233;1.63922e+10;7.65158e+09
20;45;64;214.233;3.27844e+10;1.53032e+10
20;45;128;214.233;6.55688e+10;3.06063e+10
20;45;256;214.233;1.31138e+11;6.12127e+10
20;45;512;214.233;2.62275e+11;1.22425e+11
20;45;1024;214.233;5.2455e+11;2.44851e+11
20;50;1;201.021;4.80666e+08;2.39112e+08
20;50;2;201.021;9.61332e+08;4.78224e+08
20;50;4;201.021;1.92266e+09;9.56448e+08
20;50;8;201.021;3.84533e+09;1.9129e+09
