total years;R;Pn;battery sc./base sc. cost ratio;battery sc. tot. cost;base sc. tot. cost
25;85;256;136.201;1.22488e+11;8.99319e+10
25;85;512;136.201;2.44977e+11;1.79864e+11
25;85;1024;136.201;4.89953e+11;3.59728e+11
25;90;1;137.18;4.8191e+08;3.51297e+08
25;90;2;137.18;9.63819e+08;7.02593e+08
25;90;4;137.18;1.92764e+09;1.40519e+09
25;90;8;137.18;3.85528e+09;2.81037e+09
25;90;16;137.18;7.71055e+09;5.62075e+09
25;90;32;137.18;1.54211e+10;1.12415e+10
25;90;64;137.18;3.08422e+10;2.2483e+10
25;90;128;137.18;6.16844e+10;4.4966e+10
25;90;256;137.18;1.23369e+11;8.99319e+10
25;90;512;137.18;2.46738e+11;1.79864e+11
25;90;1024;137.004;4.91258e+11;3.58571e+11
25;95;1;134.115;4.69625e+08;3.50167e+08
25;95;2;134.115;9.3925e+08;7.00334e+08
25;95;4;134.115;1.8785e+09;1.40067e+09
25;95;8;134.115;3.757e+09;2.80134e+09
25;95;16;134.115;7.514e+09;5.60267e+09
25;95;32;134.115;1.5028e+10;1.12053e+10
25;95;64;134.115;3.0056e+10;2.24107e+10
25;95;128;134.115;6.0112e+10;4.48214e+10
25;95;256;134.115;1.20224e+11;8.96427e+10
25;95;512;134.115;2.40448e+11;1.79285e+11
25;95;1024;134.115;4.80896e+11;3.58571e+11
25;100;1;132.242;4.63067e+08;3.50167e+08
25;100;2;132.242;9.26134e+08;7.00334e+08
25;100;4;132.242;1.85227e+09;1.40067e+09
25;100;8;132.098;3.67104e+09;2.77903e+09
25;100;16;132.098;7.34208e+09;5.55806e+09
25;100;32;132.098;1.46842e+10;1.11161e+10
25;100;64;132.098;2.93683e+10;2.22322e+10
25;100;128;132.098;5.87367e+10;4.44645e+10
25;100;256;132.098;1.17473e+11;8.89289e+10
25;100;512;132.098;2.34947e+11;1.77858e+11
25;100;1024;132.098;4.69893e+11;3.55716e+11
30;5;1;709.328;3.23858e+09;4.5657e+08
30;5;2;709.328;6.47716e+09;9.1314e+08
30;5;4;709.328;1.29543e+10;1.82628e+09
30;5;8;709.328;2.59086e+10;3.65256e+09
30;5;16;709.328;5.18173e+10;7.30512e+09
30;5;32;695.539;1.03112e+11;1.48248e+10
30;5;64;695.539;2.06225e+11;2.96496e+10
30;5;128;695.539;4.1245e+11;5.92992e+10
30;5;256;695.539;8.24899e+11;1.18598e+11
30;5;512;695.539;1.6498e+12;2.37197e+11
30;5;1024;695.539;3.2996e+12;4.74394e+11
30;10;1;395.478;1.83215e+09;4.63275e+08
30;10;2;395.478;3.6643e+09;9.26551e+08
30;10;4;395.478;7.32861e+09;1.8531e+09
30;10;8;395.478;1.46572e+10;3.7062e+09
30;10;16;395.478;2.93144e+10;7.41241e+09
30;10;32;395.478;5.86288e+10;1.48248e+10
30;10;64;402.279;1.16966e+11;2.90759e+10
30;10;128;402.279;2.33932e+11;5.81518e+10
30;10;256;402.279;4.67865e+11;1.16304e+11
30;10;512;402.279;9.35729e+11;2.32607e+11
30;10;1024;402.279;1.87146e+12;4.65215e+11
30;15;1;295.514;1.34255e+09;4.54311e+08
30;15;2;295.514;2.68511e+09;9.08622e+08
30;15;4;295.514;5.37022e+09;1.81724e+09
30;15;8;295.514;1.07404e+10;3.63449e+09
30;15;16;295.514;2.14809e+10;7.26898e+09
30;15;32;295.514;4.29617e+10;1.4538e+10
30;15;64;295.514;8.59235e+10;2.90759e+10
30;15;128;291.148;1.73626e+11;5.96348e+10
30;15;256;291.148;3.47251e+11;1.1927e+11
30;15;512;291.148;6.94502e+11;2.38539e+11
30;15;1024;291.148;1.389e+12;4.77078e+11
30;20;1;238.843;1.11276e+09;4.65897e+08
30;20;2;238.843;2.22552e+09;9.31793e+08
30;20;4;238.843;4.45105e+09;1.86359e+09
30;20;8;238.843;8.90209e+09;3.72717e+09
30;20;16;238.843;1.78042e+10;7.45435e+09
30;20;32;238.843;3.56084e+10;1.49087e+10
30;20;64;238.843;7.12167e+10;2.98174e+10
30;20;128;238.843;1.42433e+11;5.96348e+10
30;20;256;246.081;2.81805e+11;1.14517e+11
30;20;512;246.081;5.63611e+11;2.29034e+11
30;20;1024;246.081;1.12722e+12;4.58069e+11
30;25;1;213.264;9.54001e+08;4.47333e+08
30;25;2;213.264;1.908e+09;8.94665e+08
30;25;4;213.264;3.816e+09;1.78933e+09
30;25;8;213.264;7.63201e+09;3.57866e+09
30;25;16;213.264;1.5264e+10;7.15732e+09
30;25;32;213.264;3.0528e+10;1.43146e+10
30;25;64;213.264;6.10561e+10;2.86293e+10
30;25;128;213.264;1.22112e+11;5.72586e+10
30;25;256;213.264;2.44224e+11;1.14517e+11
30;25;512;208.2;4.99589e+11;2.39957e+11
30;25;1024;208.2;9.99179e+11;4.79914e+11
30;30;1;187.188;8.77287e+08;4.68666e+08
30;30;2;187.188;1.75457e+09;9.37331e+08
30;30;4;187.188;3.50915e+09;1.87466e+09
30;30;8;187.188;7.0183e+09;3.74933e+09
30;30;16;187.188;1.40366e+10;7.49865e+09
30;30;32;187.188;2.80732e+10;1.49973e+10
30;30;64;187.188;5.61464e+10;2.99946e+10
30;30;128;187.188;1.12293e+11;5.99892e+10
30;30;256;187.188;2.24586e+11;1.19978e+11
30;30;512;187.188;4.49171e+11;2.39957e+11
30;30;1024;187.188;8.98342e+11;4.79914e+11
30;35;1;170.27;8.01872e+08;4.70942e+08
30;35;2;170.27;1.60374e+09;9.41884e+08
30;35;4;170.27;3.20749e+09;1.88377e+09
30;35;8;170.27;6.41498e+09;3.76754e+09
30;35;16;170.27;1.283e+10;7.53507e+09
30;35;32;170.27;2.56599e+10;1.50701e+10
30;35;64;170.27;5.13198e+10;3.01403e+10
30;35;128;170.27;1.0264e+11;6.02806e+10
30;35;256;170.27;2.05279e+11;1.20561e+11
30;35;512;170.27;4.10558e+11;2.41122e+11
30;35;1024;170.27;8.21117e+11;4.82245e+11
30;40;1;161.915;7.62526e+08;4.70942e+08
30;40;2;163.707;1.50851e+09;9.2147e+08
30;40;4;163.707;3.01702e+09;1.84294e+09
30;40;8;163.707;6.03403e+09;3.68588e+09
30;40;16;163.707;1.20681e+10;7.37176e+09
30;40;32;163.707;2.41361e+10;1.47435e+10
30;40;64;163.707;4.82723e+10;2.9487e+10
30;40;128;163.707;9.65445e+10;5.89741e+10
30;40;256;163.707;1.93089e+11;1.17948e+11
30;40;512;163.707;3.86178e+11;2.35896e+11
30;40;1024;163.707;7.72356e+11;4.71793e+11
30;45;1;154.634;7.12452e+08;4.60735e+08
30;45;2;154.634;1.4249e+09;9.2147e+08
30;45;4;152.503;2.89183e+09;1.89624e+09
30;45;8;152.503;5.78366e+09;3.79248e+09
30;45;16;152.503;1.15673e+10;7.58496e+09
30;45;32;152.503;2.31346e+10;1.51699e+10
30;45;64;152.503;4.62693e+10;3.03399e+10
30;45;128;152.503;9.25386e+10;6.06797e+10
30;45;256;152.503;1.85077e+11;1.21359e+11
30;45;512;152.503;3.70154e+11;2.42719e+11
30;45;1024;152.503;7.40308e+11;4.85438e+11
30;50;1;145.438;6.89464e+08;4.7406e+08
30;50;2;145.438;1.37893e+09;9.4812e+08
30;50;4;145.438;2.75786e+09;1.89624e+09
30;50;8;148.296;5.45414e+09;3.67787e+09
30;50;16;148.296;1.09083e+10;7.35573e+09
30;50;32;148.296;2.18166e+10;1.47115e+10
30;50;64;148.296;4.36331e+10;2.94229e+10
30;50;128;148.296;8.72662e+10;5.88459e+10
30;50;256;148.296;1.74532e+11;1.17692e+11
30;50;512;148.296;3.49065e+11;2.35383e+11
30;50;1024;148.296;6.9813e+11;4.70767e+11
30;55;1;142.277;6.54094e+08;4.59733e+08
30;55;2;142.277;1.30819e+09;9.19467e+08
30;55;4;142.277;2.61638e+09;1.83893e+09
30;55;8;142.277;5.23276e+09;3.67787e+09
30;55;16;142.277;1.04655e+10;7.35573e+09
30;55;32;140.785;2.14794e+10;1.52569e+10
30;55;64;140.785;4.29589e+10;3.05139e+10
30;55;128;140.785;8.59177e+10;6.10277e+10
30;55;256;140.785;1.71835e+11;1.22055e+11
30;55;512;140.785;3.43671e+11;2.44111e+11
30;55;1024;140.785;6.87342e+11;4.88222e+11
30;60;1;137.706;6.56552e+08;4.76779e+08
30;60;2;137.706;1.3131e+09;9.53558e+08
30;60;4;137.706;2.62621e+09;1.90712e+09
30;60;8;137.706;5.25242e+09;3.81423e+09
30;60;16;137.706;1.05048e+10;7.62847e+09
30;60;32;137.706;2.10097e+10;1.52569e+10
30;60;64;138.771;4.07031e+10;2.93312e+10
30;60;128;138.771;8.14061e+10;5.86624e+10
30;60;256;138.771;1.62812e+11;1.17325e+11
30;60;512;138.771;3.25625e+11;2.3465e+11
30;60;1024;138.771;6.51249e+11;4.69299e+11
30;65;1;135.025;6.1882e+08;4.583e+08
30;65;2;135.025;1.23764e+09;9.166e+08
30;65;4;135.025;2.47528e+09;1.8332e+09
30;65;8;135.025;4.95056e+09;3.6664e+09
30;65;16;135.025;9.90113e+09;7.3328e+09
30;65;32;135.025;1.98023e+10;1.46656e+10
30;65;64;135.025;3.96045e+10;2.93312e+10
30;65;128;135.025;7.9209e+10;5.86624e+10
30;65;256;134.258;1.58935e+11;1.1838e+11
30;65;512;134.258;3.17869e+11;2.36761e+11
30;65;1024;134.258;6.35738e+11;4.73521e+11
30;70;1;130.54;6.03645e+08;4.62423e+08
30;70;2;130.54;1.20729e+09;9.24846e+08
30;70;4;130.54;2.41458e+09;1.84969e+09
30;70;8;130.54;4.82916e+09;3.69938e+09
30;70;16;130.54;9.65832e+09;7.39877e+09
30;70;32;130.54;1.93166e+10;1.47975e+10
30;70;64;130.54;3.86333e+10;2.95951e+10
30;70;128;130.54;7.72666e+10;5.91902e+10
30;70;256;130.54;1.54533e+11;1.1838e+11
30;70;512;131.719;3.10173e+11;2.35481e+11
30;70;1024;131.719;6.20345e+11;4.70961e+11
30;75;1;130.145;5.98566e+08;4.59923e+08
30;75;2;130.145;1.19713e+09;9.19846e+08
30;75;4;130.145;2.39426e+09;1.83969e+09
30;75;8;130.145;4.78853e+09;3.67939e+09
30;75;16;130.145;9.57705e+09;7.35877e+09
30;75;32;130.145;1.91541e+10;1.47175e+10
30;75;64;130.145;3.83082e+10;2.94351e+10
30;75;128;130.145;7.66164e+10;5.88702e+10
30;75;256;130.145;1.53233e+11;1.1774e+11
30;75;512;130.145;3.06466e+11;2.35481e+11
30;75;1024;130.145;6.12931e+11;4.70961e+11
30;80;1;125.618;5.97134e+08;4.75355e+08
30;80;2;125.618;1.19427e+09;9.50711e+08
30;80;4;125.618;2.38853e+09;1.90142e+09
30;80;8;125.618;4.77707e+09;3.80284e+09
30;80;16;125.618;9.55414e+09;7.60569e+09
30;80;32;125.618;1.91083e+10;1.52114e+10
30;80;64;125.618;3.82166e+10;3.04228e+10
30;80;128;125.618;7.64331e+10;6.08455e+10
30;80;256;125.618;1.52866e+11;1.21691e+11
30;80;512;125.618;3.05732e+11;2.43382e+11
30;80;1024;125.618;6.11465e+11;4.86764e+11
30;85;1;123.057;5.84958e+08;4.75355e+08
30;85;2;123.057;1.16992e+09;9.50711e+08
30;85;4;124.157;2.2598e+09;1.82012e+09
30;85;8;124.157;4.5196e+09;3.64023e+09
30;85;16;124.157;9.03921e+09;7.28047e+09
30;85;32;124.157;1.80784e+10;1.45609e+10
30;85;64;124.157;3.61568e+10;2.91219e+10
30;85;128;124.157;7.23137e+10;5.82437e+10
30;85;256;124.157;1.44627e+11;1.16487e+11
30;85;512;124.157;2.89255e+11;2.32975e+11
30;85;1024;124.157;5.78509e+11;4.6595e+11
30;90;1;123.93;5.63916e+08;4.55029e+08
30;90;2;123.93;1.12783e+09;9.10059e+08
30;90;4;123.93;2.25566e+09;1.82012e+09
30;90;8;124.638;4.64586e+09;3.72747e+09
30;90;16;124.638;9.29172e+09;7.45494e+09
30;90;32;124.638;1.85834e+10;1.49099e+10
30;90;64;124.638;3.71669e+10;2.98198e+10
30;90;128;124.638;7.43338e+10;5.96395e+10
30;90;256;124.638;1.48668e+11;1.19279e+11
30;90;512;124.638;2.97335e+11;2.38558e+11
30;90;1024;124.638;5.9467e+11;4.77116e+11
30;95;1;122.386;5.70236e+08;4.65934e+08
30;95;2;122.386;1.14047e+09;9.31868e+08
30;95;4;122.386;2.28094e+09;1.86374e+09
30;95;8;122.386;4.56189e+09;3.72747e+09
30;95;16;122.386;9.12377e+09;7.45494e+09
30;95;32;121.477;1.84464e+10;1.51852e+10
30;95;64;121.477;3.68929e+10;3.03703e+10
30;95;128;121.477;7.37857e+10;6.07407e+10
30;95;256;121.477;1.47571e+11;1.21481e+11
30;95;512;121.477;2.95143e+11;2.42963e+11
30;95;1024;121.477;5.90286e+11;4.85925e+11
30;100;1;119.996;5.69426e+08;4.74536e+08
30;100;2;119.996;1.13885e+09;9.49073e+08
30;100;4;119.996;2.2777e+09;1.89815e+09
30;100;8;119.996;4.55541e+09;3.79629e+09
30;100;16;119.996;9.11081e+09;7.59258e+09
30;100;32;119.996;1.82216e+10;1.51852e+10
30;100;64;120.474;3.52319e+10;2.92443e+10
30;100;128;120.474;7.04639e+10;5.84886e+10
30;100;256;120.474;1.40928e+11;1.16977e+11
30;100;512;120.474;2.81856e+11;2.33955e+11
30;100;1024;120.474;5.63711e+11;4.67909e+11
35;5;1;580.172;3.36624e+09;5.80215e+08
35;5;2;580.172;6.73249e+09;1.16043e+09
35;5;4;580.172;1.3465e+10;2.32086e+09
35;5;8;580.172;2.69299e+10;4.64172e+09
35;5;16;580.172;5.38599e+10;9.28344e+09
35;5;32;580.172;1.0772e+11;1.85669e+10
35;5;64;580.172;2.1544e+11;3.71337e+10
35;5;128;559.103;4.38188e+11;7.83734e+10
35;5;256;559.103;8.76376e+11;1.56747e+11
35;5;512;559.103;1.75275e+12;3.13494e+11
35;5;1024;559.103;3.5055e+12;6.26987e+11
35;10;1;326.831;2.00116e+09;6.12292e+08
35;10;2;326.831;4.00232e+09;1.22458e+09
35;10;4;326.831;8.00465e+09;2.44917e+09
35;10;8;326.831;1.60093e+10;4.89834e+09
35;10;16;326.831;3.20186e+10;9.79667e+09
35;10;32;326.831;6.40372e+10;1.95933e+10
35;10;64;326.831;1.28074e+11;3.91867e+10
35;10;128;328.66;2.52681e+11;7.68823e+10
35;10;256;328.66;5.05363e+11;1.53765e+11
35;10;512;328.66;1.01073e+12;3.07529e+11
35;10;1024;328.66;2.02145e+12;6.15059e+11
35;15;1;246.398;1.47997e+09;6.00643e+08
35;15;2;246.398;2.95995e+09;1.20129e+09
35;15;4;246.398;5.91989e+09;2.40257e+09
35;15;8;246.398;1.18398e+10;4.80515e+09
35;15;16;246.398;2.36796e+10;9.61029e+09
35;15;32;246.398;4.73591e+10;1.92206e+10
35;15;64;253.004;9.39914e+10;3.71501e+10
35;15;128;253.004;1.87983e+11;7.43003e+10
35;15;256;253.004;3.75966e+11;1.48601e+11
35;15;512;253.004;7.51931e+11;2.97201e+11
35;15;1024;253.004;1.50386e+12;5.94402e+11
35;20;1;210.252;1.22045e+09;5.80471e+08
35;20;2;210.252;2.44091e+09;1.16094e+09
35;20;4;210.252;4.88181e+09;2.32188e+09
35;20;8;210.252;9.76362e+09;4.64377e+09
35;20;16;210.252;1.95272e+10;9.28753e+09
35;20;32;202.743;4.0642e+10;2.00461e+10
35;20;64;202.743;8.12841e+10;4.00922e+10
35;20;128;202.743;1.62568e+11;8.01845e+10
35;20;256;202.743;3.25136e+11;1.60369e+11
35;20;512;202.743;6.50272e+11;3.20738e+11
35;20;1024;202.743;1.30054e+12;6.41476e+11
35;25;1;178.556;1.11855e+09;6.26441e+08
35;25;2;178.556;2.23709e+09;1.25288e+09
35;25;4;178.556;4.47419e+09;2.50576e+09
35;25;8;178.556;8.94838e+09;5.01153e+09
35;25;16;178.556;1.78968e+10;1.00231e+10
35;25;32;179.236;3.4293e+10;1.91329e+10
35;25;64;179.236;6.8586e+10;3.82657e+10
35;25;128;179.236;1.37172e+11;7.65315e+10
35;25;256;179.236;2.74344e+11;1.53063e+11
35;25;512;179.236;5.48688e+11;3.06126e+11
35;25;1024;179.236;1.09738e+12;6.12252e+11
35;30;1;163.054;9.74903e+08;5.97902e+08
35;30;2;163.054;1.94981e+09;1.1958e+09
35;30;4;163.054;3.89961e+09;2.39161e+09
35;30;8;163.054;7.79923e+09;4.78322e+09
35;30;16;167.297;1.55769e+10;9.31094e+09
35;30;32;167.297;3.11538e+10;1.86219e+10
35;30;64;167.297;6.23077e+10;3.72438e+10
35;30;128;167.297;1.24615e+11;7.44875e+10
35;30;256;167.297;2.49231e+11;1.48975e+11
35;30;512;167.297;4.98461e+11;2.9795e+11
35;30;1024;167.297;9.96922e+11;5.959e+11
35;35;1;155.115;9.02664e+08;5.81934e+08
35;35;2;155.115;1.80533e+09;1.16387e+09
35;35;4;155.115;3.61066e+09;2.32773e+09
35;35;8;155.115;7.22131e+09;4.65547e+09
35;35;16;155.019;1.46059e+10;9.42205e+09
35;35;32;155.019;2.92119e+10;1.88441e+10
35;35;64;155.019;5.84237e+10;3.76882e+10
35;35;128;155.019;1.16847e+11;7.53764e+10
35;35;256;155.019;2.33695e+11;1.50753e+11
35;35;512;155.019;4.6739e+11;3.01506e+11
35;35;1024;155.019;9.34779e+11;6.03011e+11
35;40;1;148.436;8.74108e+08;5.88878e+08
35;40;2;148.436;1.74822e+09;1.17776e+09
35;40;4;148.436;3.49643e+09;2.35551e+09
35;40;8;147.573;6.96171e+09;4.71748e+09
35;40;16;147.573;1.39234e+10;9.43496e+09
35;40;32;147.573;2.78468e+10;1.88699e+10
35;40;64;147.573;5.56937e+10;3.77398e+10
35;40;128;147.573;1.11387e+11;7.54797e+10
35;40;256;147.573;2.22775e+11;1.50959e+11
35;40;512;147.573;4.45549e+11;3.01919e+11
35;40;1024;147.573;8.91099e+11;6.03837e+11
35;45;1;140.27;8.27153e+08;5.89685e+08
35;45;2;140.27;1.65431e+09;1.17937e+09
35;45;4;140.27;3.30861e+09;2.35874e+09
35;45;8;141.954;6.51477e+09;4.58936e+09
35;45;16;141.954;1.30295e+10;9.17872e+09
35;45;32;141.954;2.60591e+10;1.83574e+10
35;45;64;141.954;5.21182e+10;3.67149e+10
35;45;128;141.954;1.04236e+11;7.34298e+10
35;45;256;141.954;2.08473e+11;1.4686e+11
35;45;512;141.954;4.16945e+11;2.93719e+11
35;45;1024;141.954;8.33891e+11;5.87438e+11
35;50;1;135.952;7.79919e+08;5.7367e+08
35;50;2;135.952;1.55984e+09;1.14734e+09
35;50;4;135.952;3.11967e+09;2.29468e+09
35;50;8;131.864;6.61502e+09;5.01656e+09
35;50;16;131.864;1.323e+10;1.00331e+10
35;50;32;131.864;2.64601e+10;2.00662e+10
35;50;64;131.864;5.29202e+10;4.01325e+10
35;50;128;131.864;1.0584e+11;8.0265e+10
35;50;256;131.864;2.11681e+11;1.6053e+11
35;50;512;131.864;4.23362e+11;3.2106e+11
35;50;1024;131.864;8.46723e+11;6.4212e+11
35;55;1;127.32;7.98386e+08;6.2707e+08
35;55;2;127.32;1.59677e+09;1.25414e+09
35;55;4;128.911;3.10428e+09;2.40807e+09
35;55;8;128.911;6.20856e+09;4.81615e+09
35;55;16;128.911;1.24171e+10;9.63229e+09
35;55;32;128.911;2.48342e+10;1.92646e+10
35;55;64;128.911;4.96685e+10;3.85292e+10
35;55;128;128.911;9.93369e+10;7.70583e+10
35;55;256;128.911;1.98674e+11;1.54117e+11
35;55;512;128.911;3.97348e+11;3.08233e+11
35;55;1024;128.911;7.94696e+11;6.16467e+11
35;60;1;126.777;7.63221e+08;6.02018e+08
35;60;2;126.777;1.52644e+09;1.20404e+09
35;60;4;127.748;3.04058e+09;2.38014e+09
35;60;8;127.748;6.08117e+09;4.76027e+09
35;60;16;127.748;1.21623e+10;9.52054e+09
35;60;32;127.748;2.43247e+10;1.90411e+10
35;60;64;127.748;4.86494e+10;3.80822e+10
35;60;128;127.748;9.72987e+10;7.61644e+10
35;60;256;127.748;1.94597e+11;1.52329e+11
35;60;512;127.748;3.89195e+11;3.04657e+11
35;60;1024;127.748;7.7839e+11;6.09315e+11
35;65;1;124.236;7.39247e+08;5.95034e+08
35;65;2;124.236;1.47849e+09;1.19007e+09
35;65;4;122.929;2.96282e+09;2.41018e+09
35;65;8;122.929;5.92564e+09;4.82037e+09
35;65;16;122.929;1.18513e+10;9.64073e+09
35;65;32;122.929;2.37026e+10;1.92815e+10
35;65;64;122.929;4.74051e+10;3.85629e+10
35;65;128;122.929;9.48102e+10;7.71258e+10
35;65;256;122.929;1.8962e+11;1.54252e+11
35;65;512;122.929;3.79241e+11;3.08503e+11
35;65;1024;122.929;7.58482e+11;6.17007e+11
35;70;1;120.004;7.23078e+08;6.02546e+08
35;70;2;120.004;1.44616e+09;1.20509e+09
35;70;4;120.948;2.86469e+09;2.36852e+09
35;70;8;120.948;5.72937e+09;4.73704e+09
35;70;16;120.948;1.14587e+10;9.47407e+09
35;70;32;120.948;2.29175e+10;1.89481e+10
35;70;64;120.948;4.5835e+10;3.78963e+10
35;70;128;120.948;9.167e+10;7.57926e+10
35;70;256;120.948;1.8334e+11;1.51585e+11
35;70;512;120.948;3.6668e+11;3.0317e+11
35;70;1024;120.948;7.3336e+11;6.06341e+11
35;75;1;119.511;7.0766e+08;5.9213e+08
35;75;2;119.511;1.41532e+09;1.18426e+09
35;75;4;119.817;2.83512e+09;2.36622e+09
35;75;8;119.817;5.67025e+09;4.73243e+09
35;75;16;119.817;1.13405e+10;9.46486e+09
35;75;32;119.817;2.2681e+10;1.89297e+10
35;75;64;119.817;4.5362e+10;3.78594e+10
35;75;128;119.817;9.0724e+10;7.57189e+10
35;75;256;119.817;1.81448e+11;1.51438e+11
35;75;512;119.817;3.62896e+11;3.02876e+11
35;75;1024;119.817;7.25792e+11;6.05751e+11
35;80;1;117.774;6.96695e+08;5.91554e+08
35;80;2;116.425;1.40674e+09;1.20828e+09
35;80;4;116.425;2.81348e+09;2.41656e+09
35;80;8;116.425;5.62697e+09;4.83311e+09
35;80;16;116.425;1.12539e+10;9.66623e+09
35;80;32;116.425;2.25079e+10;1.93325e+10
35;80;64;116.425;4.50157e+10;3.86649e+10
35;80;128;116.425;9.00315e+10;7.73298e+10
35;80;256;116.425;1.80063e+11;1.5466e+11
35;80;512;116.425;3.60126e+11;3.09319e+11
35;80;1024;116.425;7.20252e+11;6.18639e+11
35;85;1;114.396;6.91108e+08;6.04139e+08
35;85;2;115.933;1.36545e+09;1.17779e+09
35;85;4;115.933;2.7309e+09;2.35558e+09
35;85;8;115.933;5.46179e+09;4.71117e+09
35;85;16;115.933;1.09236e+10;9.42234e+09
35;85;32;115.933;2.18472e+10;1.88447e+10
35;85;64;115.933;4.36943e+10;3.76894e+10
35;85;128;115.933;8.73887e+10;7.53787e+10
35;85;256;115.933;1.74777e+11;1.50757e+11
35;85;512;115.933;3.49555e+11;3.01515e+11
35;85;1024;115.933;6.9911e+11;6.0303e+11
35;90;1;116.129;6.83877e+08;5.88896e+08
35;90;2;117.16;1.321e+09;1.12752e+09
35;90;4;117.16;2.642e+09;2.25503e+09
35;90;8;117.16;5.28401e+09;4.51006e+09
35;90;16;117.16;1.0568e+10;9.02013e+09
35;90;32;117.16;2.1136e+10;1.80403e+10
35;90;64;117.16;4.22721e+10;3.60805e+10
35;90;128;117.16;8.45441e+10;7.2161e+10
35;90;256;117.16;1.69088e+11;1.44322e+11
35;90;512;117.16;3.38177e+11;2.88644e+11
35;90;1024;117.16;6.76353e+11;5.77288e+11
35;95;1;115.348;6.50285e+08;5.63758e+08
35;95;2;113.995;1.31571e+09;1.15418e+09
35;95;4;113.995;2.63141e+09;2.30835e+09
35;95;8;113.995;5.26283e+09;4.61671e+09
35;95;16;113.995;1.05257e+10;9.23341e+09
35;95;32;113.995;2.10513e+10;1.84668e+10
35;95;64;113.995;4.21026e+10;3.69336e+10
35;95;128;113.995;8.42052e+10;7.38673e+10
35;95;256;113.995;1.6841e+11;1.47735e+11
35;95;512;113.995;3.36821e+11;2.95469e+11
35;95;1024;113.995;6.73642e+11;5.90938e+11
35;100;1;112.888;6.51462e+08;5.77088e+08
35;100;2;112.277;1.33755e+09;1.1913e+09
35;100;4;112.277;2.6751e+09;2.3826e+09
35;100;8;112.277;5.3502e+09;4.7652e+09
35;100;16;112.277;1.07004e+10;9.5304e+09
35;100;32;112.277;2.14008e+10;1.90608e+10
35;100;64;112.277;4.28016e+10;3.81216e+10
35;100;128;112.277;8.56033e+10;7.62432e+10
35;100;256;112.277;1.71207e+11;1.52486e+11
35;100;512;112.277;3.42413e+11;3.04973e+11
35;100;1024;112.277;6.84826e+11;6.09945e+11
40;5;1;471.558;3.56886e+09;7.56822e+08
40;5;2;471.558;7.13771e+09;1.51364e+09
40;5;4;471.558;1.42754e+10;3.02729e+09
40;5;8;471.558;2.85508e+10;6.05457e+09
40;5;16;471.558;5.71017e+10;1.21091e+10
40;5;32;471.558;1.14203e+11;2.42183e+10
40;5;64;471.558;2.28407e+11;4.84366e+10
40;5;128;471.558;4.56813e+11;9.68732e+10
40;5;256;471.558;9.13627e+11;1.93746e+11
40;5;512;471.558;1.82725e+12;3.87493e+11
40;5;1024;491.269;3.64614e+12;7.42187e+11
40;10;1;292.098;2.1171e+09;7.24792e+08
40;10;2;292.098;4.2342e+09;1.44958e+09
40;10;4;292.098;8.4684e+09;2.89917e+09
40;10;8;292.098;1.69368e+10;5.79833e+09
40;10;16;292.098;3.38736e+10;1.15967e+10
40;10;32;292.098;6.77472e+10;2.31933e+10
40;10;64;292.098;1.35494e+11;4.63867e+10
40;10;128;292.098;2.70989e+11;9.27733e+10
40;10;256;295.178;5.39401e+11;1.82737e+11
40;10;512;295.178;1.0788e+12;3.65475e+11
40;10;1024;295.178;2.1576e+12;7.3095e+11
40;15;1;224.138;1.59994e+09;7.13818e+08
40;15;2;224.138;3.19987e+09;1.42764e+09
40;15;4;224.138;6.39974e+09;2.85527e+09
40;15;8;224.138;1.27995e+10;5.71054e+09
40;15;16;224.138;2.5599e+10;1.14211e+10
40;15;32;224.138;5.11979e+10;2.28422e+10
40;15;64;219.917;1.04268e+11;4.74125e+10
40;15;128;219.917;2.08536e+11;9.48251e+10
40;15;256;219.917;4.17073e+11;1.8965e+11
40;15;512;219.917;8.34145e+11;3.793e+11
40;15;1024;219.917;1.66829e+12;7.58601e+11
40;20;1;185.446;1.37382e+09;7.40821e+08
40;20;2;185.446;2.74765e+09;1.48164e+09
40;20;4;185.446;5.49529e+09;2.96328e+09
40;20;8;185.446;1.09906e+10;5.92657e+09
40;20;16;185.446;2.19812e+10;1.18531e+10
40;20;32;188.952;4.30428e+10;2.27797e+10
40;20;64;188.952;8.60857e+10;4.55594e+10
40;20;128;188.952;1.72171e+11;9.11189e+10
40;20;256;188.952;3.44343e+11;1.82238e+11
40;20;512;188.952;6.88685e+11;3.64476e+11
40;20;1024;188.952;1.37737e+12;7.28951e+11
40;25;1;167.583;1.19297e+09;7.11866e+08
40;25;2;167.583;2.38593e+09;1.42373e+09
40;25;4;167.583;4.77186e+09;2.84747e+09
40;25;8;166.021;9.58788e+09;5.77511e+09
40;25;16;166.021;1.91758e+10;1.15502e+10
40;25;32;166.021;3.83515e+10;2.31004e+10
40;25;64;166.021;7.6703e+10;4.62009e+10
40;25;128;166.021;1.53406e+11;9.24018e+10
40;25;256;166.021;3.06812e+11;1.84804e+11
40;25;512;166.021;6.13624e+11;3.69607e+11
40;25;1024;166.021;1.22725e+12;7.39214e+11
40;30;1;152.006;1.09732e+09;7.21889e+08
40;30;2;152.006;2.19463e+09;1.44378e+09
40;30;4;152.643;4.39424e+09;2.87877e+09
40;30;8;152.643;8.78848e+09;5.75753e+09
